Taxon,Species,Trait,Value,Source
Birds,Ficedula albicollis,Egg_MASS,1.6,Storchova_Horak_2018
Birds,Ficedula albicollis,Young,AL,Storchova_Horak_2018
Birds,Ficedula albicollis,Association during nesting,S,Storchova_Horak_2018
Birds,Ficedula albicollis,Nest type,H,Storchova_Horak_2018
Birds,Ficedula albicollis,Nest building,F,Storchova_Horak_2018
Birds,Ficedula albicollis,Mating system,"M,PG",Storchova_Horak_2018
Birds,Ficedula albicollis,Incubation period,13,Storchova_Horak_2018
Birds,Ficedula albicollis,Incubation sex,F,Storchova_Horak_2018
Birds,Ficedula albicollis,Hatching,SY,Storchova_Horak_2018
Birds,Ficedula albicollis,Eggshells,NA,Storchova_Horak_2018
Birds,Ficedula albicollis,Nestling period,17,Storchova_Horak_2018
Birds,Ficedula albicollis,Fledging period,17,Storchova_Horak_2018
Birds,Ficedula albicollis,Parental feeding,23,Storchova_Horak_2018
Birds,Ficedula albicollis,Age of independence,27,Storchova_Horak_2018
Birds,Ficedula albicollis,Feeding independence,25,Storchova_Horak_2018
Birds,Ficedula albicollis,Age of first breeding,1,Storchova_Horak_2018
Birds,Ficedula albicollis,Life span,10,Storchova_Horak_2018
Birds,Ficedula albicollis,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Ficedula albicollis,Mortality of adults,NA,Storchova_Horak_2018
Birds,Ficedula albicollis,Association outside the breeding season,GR,Storchova_Horak_2018
Birds,Ficedula albicollis,Territoriality,1,Storchova_Horak_2018
Birds,Ficedula albicollis,Sedentary,0,Storchova_Horak_2018
Birds,Ficedula albicollis,Facultative migrant,0,Storchova_Horak_2018
Birds,Ficedula albicollis,Short distance migrant,0,Storchova_Horak_2018
Birds,Ficedula albicollis,Long distance migrant,1,Storchova_Horak_2018
Birds,Ficedula hypoleuca,TailF_MEAN,53.1,Storchova_Horak_2018
Birds,Ficedula hypoleuca,BillU_MEAN,11.8,Storchova_Horak_2018
Birds,Ficedula hypoleuca,BillM_MEAN,11.8,Storchova_Horak_2018
Birds,Ficedula hypoleuca,BillF_MEAN,11.8,Storchova_Horak_2018
Birds,Ficedula hypoleuca,TarsusU_MEAN,17,Storchova_Horak_2018
Birds,Ficedula hypoleuca,TarsusM_MEAN,17,Storchova_Horak_2018
Birds,Ficedula hypoleuca,TarsusF_MEAN,17,Storchova_Horak_2018
Birds,Ficedula hypoleuca,WeightU_MEAN,13.2,Storchova_Horak_2018
Birds,Ficedula hypoleuca,WeightM_MEAN,12.4,Storchova_Horak_2018
Birds,Ficedula hypoleuca,WeightF_MEAN,14,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Clutch_MIN,5,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Clutch_MAX,8,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Clutch_MEAN,6.5,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Broods per year,1,Storchova_Horak_2018
Birds,Ficedula hypoleuca,EggL_MEAN,17.4,Storchova_Horak_2018
Birds,Ficedula hypoleuca,EggW_MEAN,13.4,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Egg_MASS,1.7,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Young,AL,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Association during nesting,S,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Nest type,H,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Nest building,F,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Mating system,"M,PG",Storchova_Horak_2018
Birds,Ficedula hypoleuca,Incubation period,14,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Incubation sex,F,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Hatching,SY,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Eggshells,NA,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Nestling period,16,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Fledging period,16,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Parental feeding,23,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Age of independence,25,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Feeding independence,24,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Age of first breeding,2,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Life span,11,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Post-fledging mortality,73,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Mortality of adults,57,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Territoriality,1,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Sedentary,0,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Facultative migrant,0,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Short distance migrant,0,Storchova_Horak_2018
Birds,Ficedula hypoleuca,Long distance migrant,1,Storchova_Horak_2018
Birds,Ficedula parva,TailF_MEAN,50.1,Storchova_Horak_2018
Birds,Ficedula parva,BillU_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula parva,BillM_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula parva,BillF_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula parva,TarsusU_MEAN,16.8,Storchova_Horak_2018
Birds,Ficedula parva,TarsusM_MEAN,16.6,Storchova_Horak_2018
Birds,Ficedula parva,TarsusF_MEAN,17,Storchova_Horak_2018
Birds,Ficedula parva,WeightU_MEAN,9.9,Storchova_Horak_2018
Birds,Ficedula parva,WeightM_MEAN,9.9,Storchova_Horak_2018
Birds,Ficedula parva,WeightF_MEAN,9.9,Storchova_Horak_2018
Birds,Ficedula parva,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Ficedula parva,Clutch_MIN,4,Storchova_Horak_2018
Birds,Ficedula parva,Clutch_MAX,7,Storchova_Horak_2018
Birds,Ficedula parva,Clutch_MEAN,5.5,Storchova_Horak_2018
Birds,Ficedula parva,Broods per year,1,Storchova_Horak_2018
Birds,Ficedula parva,EggL_MEAN,16.6,Storchova_Horak_2018
Birds,Ficedula parva,EggW_MEAN,12.9,Storchova_Horak_2018
Birds,Ficedula parva,Egg_MASS,1.45,Storchova_Horak_2018
Birds,Ficedula parva,Young,AL,Storchova_Horak_2018
Birds,Ficedula parva,Association during nesting,S,Storchova_Horak_2018
Birds,Ficedula parva,Nest type,H,Storchova_Horak_2018
Birds,Ficedula parva,Nest building,F,Storchova_Horak_2018
Birds,Ficedula parva,Mating system,M,Storchova_Horak_2018
Birds,Ficedula parva,Incubation period,13,Storchova_Horak_2018
Birds,Ficedula parva,Incubation sex,F,Storchova_Horak_2018
Birds,Ficedula parva,Hatching,SY,Storchova_Horak_2018
Birds,Ficedula parva,Eggshells,NA,Storchova_Horak_2018
Birds,Ficedula parva,Nestling period,13,Storchova_Horak_2018
Birds,Ficedula parva,Fledging period,13,Storchova_Horak_2018
Birds,Ficedula parva,Parental feeding,21,Storchova_Horak_2018
Birds,Ficedula parva,Age of independence,21,Storchova_Horak_2018
Birds,Ficedula parva,Feeding independence,21,Storchova_Horak_2018
Birds,Ficedula parva,Age of first breeding,1,Storchova_Horak_2018
Birds,Ficedula parva,Life span,12,Storchova_Horak_2018
Birds,Ficedula parva,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Ficedula parva,Mortality of adults,NA,Storchova_Horak_2018
Birds,Ficedula parva,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Ficedula parva,Territoriality,1,Storchova_Horak_2018
Birds,Ficedula parva,Sedentary,0,Storchova_Horak_2018
Birds,Ficedula parva,Facultative migrant,0,Storchova_Horak_2018
Birds,Ficedula parva,Short distance migrant,0,Storchova_Horak_2018
Birds,Ficedula parva,Long distance migrant,1,Storchova_Horak_2018
Birds,Ficedula semitorquata,TailF_MEAN,51.2,Storchova_Horak_2018
Birds,Ficedula semitorquata,BillU_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula semitorquata,BillM_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula semitorquata,BillF_MEAN,12.1,Storchova_Horak_2018
Birds,Ficedula semitorquata,TarsusU_MEAN,16.95,Storchova_Horak_2018
Birds,Ficedula semitorquata,TarsusM_MEAN,17,Storchova_Horak_2018
Birds,Ficedula semitorquata,TarsusF_MEAN,16.9,Storchova_Horak_2018
Birds,Ficedula semitorquata,WeightU_MEAN,14.15,Storchova_Horak_2018
Birds,Ficedula semitorquata,WeightM_MEAN,14.4,Storchova_Horak_2018
Birds,Ficedula semitorquata,WeightF_MEAN,13.9,Storchova_Horak_2018
Birds,Ficedula semitorquata,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Ficedula semitorquata,Clutch_MIN,4,Storchova_Horak_2018
Birds,Ficedula semitorquata,Clutch_MAX,7,Storchova_Horak_2018
Birds,Ficedula semitorquata,Clutch_MEAN,5.5,Storchova_Horak_2018
Birds,Ficedula semitorquata,Broods per year,1,Storchova_Horak_2018
Birds,Ficedula semitorquata,EggL_MEAN,17.6,Storchova_Horak_2018
Birds,Ficedula semitorquata,EggW_MEAN,13.3,Storchova_Horak_2018
Birds,Ficedula semitorquata,Egg_MASS,1.63,Storchova_Horak_2018
Birds,Ficedula semitorquata,Young,AL,Storchova_Horak_2018
Birds,Ficedula semitorquata,Association during nesting,S,Storchova_Horak_2018
Birds,Ficedula semitorquata,Nest type,H,Storchova_Horak_2018
Birds,Ficedula semitorquata,Nest building,F,Storchova_Horak_2018
Birds,Ficedula semitorquata,Mating system,M,Storchova_Horak_2018
Birds,Ficedula semitorquata,Incubation period,14,Storchova_Horak_2018
Birds,Ficedula semitorquata,Incubation sex,F,Storchova_Horak_2018
Birds,Ficedula semitorquata,Hatching,SY,Storchova_Horak_2018
Birds,Ficedula semitorquata,Eggshells,NA,Storchova_Horak_2018
Birds,Ficedula semitorquata,Nestling period,15,Storchova_Horak_2018
Birds,Ficedula semitorquata,Fledging period,15,Storchova_Horak_2018
Birds,Ficedula semitorquata,Parental feeding,NA,Storchova_Horak_2018
Birds,Ficedula semitorquata,Age of independence,25,Storchova_Horak_2018
Birds,Ficedula semitorquata,Feeding independence,25,Storchova_Horak_2018
Birds,Ficedula semitorquata,Age of first breeding,1,Storchova_Horak_2018
Birds,Ficedula semitorquata,Life span,12,Storchova_Horak_2018
Birds,Ficedula semitorquata,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Ficedula semitorquata,Mortality of adults,NA,Storchova_Horak_2018
Birds,Ficedula semitorquata,Association outside the breeding season,"PA,GR",Storchova_Horak_2018
Birds,Ficedula semitorquata,Territoriality,1,Storchova_Horak_2018
Birds,Ficedula semitorquata,Sedentary,0,Storchova_Horak_2018
Birds,Ficedula semitorquata,Facultative migrant,0,Storchova_Horak_2018
Birds,Ficedula semitorquata,Short distance migrant,0,Storchova_Horak_2018
Birds,Ficedula semitorquata,Long distance migrant,1,Storchova_Horak_2018
Birds,Fringilla coelebs,TailF_MEAN,59.8,Storchova_Horak_2018
Birds,Fringilla coelebs,BillU_MEAN,15,Storchova_Horak_2018
Birds,Fringilla coelebs,BillM_MEAN,15,Storchova_Horak_2018
Birds,Fringilla coelebs,BillF_MEAN,15,Storchova_Horak_2018
Birds,Fringilla coelebs,TarsusU_MEAN,17.8,Storchova_Horak_2018
Birds,Fringilla coelebs,TarsusM_MEAN,18,Storchova_Horak_2018
Birds,Fringilla coelebs,TarsusF_MEAN,17.6,Storchova_Horak_2018
Birds,Fringilla coelebs,WeightU_MEAN,22.15,Storchova_Horak_2018
Birds,Fringilla coelebs,WeightM_MEAN,23.5,Storchova_Horak_2018
Birds,Fringilla coelebs,WeightF_MEAN,20.8,Storchova_Horak_2018
Birds,Fringilla coelebs,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Fringilla coelebs,Clutch_MIN,3,Storchova_Horak_2018
Birds,Fringilla coelebs,Clutch_MAX,6,Storchova_Horak_2018
Birds,Fringilla coelebs,Clutch_MEAN,4.5,Storchova_Horak_2018
Birds,Fringilla coelebs,Broods per year,1,Storchova_Horak_2018
Birds,Fringilla coelebs,EggL_MEAN,19.6,Storchova_Horak_2018
Birds,Fringilla coelebs,EggW_MEAN,14.7,Storchova_Horak_2018
Birds,Fringilla coelebs,Egg_MASS,2.2,Storchova_Horak_2018
Birds,Fringilla coelebs,Young,AL,Storchova_Horak_2018
Birds,Fringilla coelebs,Association during nesting,S,Storchova_Horak_2018
Birds,Fringilla coelebs,Nest type,OA,Storchova_Horak_2018
Birds,Fringilla coelebs,Nest building,F,Storchova_Horak_2018
Birds,Fringilla coelebs,Mating system,M,Storchova_Horak_2018
Birds,Fringilla coelebs,Incubation period,13,Storchova_Horak_2018
Birds,Fringilla coelebs,Incubation sex,F,Storchova_Horak_2018
Birds,Fringilla coelebs,Hatching,SY,Storchova_Horak_2018
Birds,Fringilla coelebs,Eggshells,NA,Storchova_Horak_2018
Birds,Fringilla coelebs,Nestling period,12,Storchova_Horak_2018
Birds,Fringilla coelebs,Fledging period,14,Storchova_Horak_2018
Birds,Fringilla coelebs,Parental feeding,35,Storchova_Horak_2018
Birds,Fringilla coelebs,Age of independence,35,Storchova_Horak_2018
Birds,Fringilla coelebs,Feeding independence,35,Storchova_Horak_2018
Birds,Fringilla coelebs,Age of first breeding,1,Storchova_Horak_2018
Birds,Fringilla coelebs,Life span,16,Storchova_Horak_2018
Birds,Fringilla coelebs,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Fringilla coelebs,Mortality of adults,47,Storchova_Horak_2018
Birds,Fringilla coelebs,Association outside the breeding season,GR,Storchova_Horak_2018
Birds,Fringilla coelebs,Territoriality,1,Storchova_Horak_2018
Birds,Fringilla coelebs,Sedentary,1,Storchova_Horak_2018
Birds,Fringilla coelebs,Facultative migrant,0,Storchova_Horak_2018
Birds,Fringilla coelebs,Short distance migrant,1,Storchova_Horak_2018
Birds,Fringilla coelebs,Long distance migrant,0,Storchova_Horak_2018
Birds,Gallinago gallinago,TailF_MEAN,58,Storchova_Horak_2018
Birds,Gallinago gallinago,BillU_MEAN,67.55,Storchova_Horak_2018
Birds,Gallinago gallinago,BillM_MEAN,66.6,Storchova_Horak_2018
Birds,Gallinago gallinago,BillF_MEAN,68.5,Storchova_Horak_2018
Birds,Gallinago gallinago,TarsusU_MEAN,32.6,Storchova_Horak_2018
Birds,Gallinago gallinago,TarsusM_MEAN,32.4,Storchova_Horak_2018
Birds,Gallinago gallinago,TarsusF_MEAN,32.8,Storchova_Horak_2018
Birds,Gallinago gallinago,WeightU_MEAN,120,Storchova_Horak_2018
Birds,Gallinago gallinago,WeightM_MEAN,120,Storchova_Horak_2018
Birds,Gallinago gallinago,WeightF_MEAN,120,Storchova_Horak_2018
Birds,Gallinago gallinago,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Gallinago gallinago,Clutch_MIN,2,Storchova_Horak_2018
Birds,Gallinago gallinago,Clutch_MAX,5,Storchova_Horak_2018
Birds,Gallinago gallinago,Clutch_MEAN,4,Storchova_Horak_2018
Birds,Gallinago gallinago,Broods per year,1,Storchova_Horak_2018
Birds,Gallinago gallinago,EggL_MEAN,39,Storchova_Horak_2018
Birds,Gallinago gallinago,EggW_MEAN,29,Storchova_Horak_2018
Birds,Gallinago gallinago,Egg_MASS,17,Storchova_Horak_2018
Birds,Gallinago gallinago,Young,PR,Storchova_Horak_2018
Birds,Gallinago gallinago,Association during nesting,S,Storchova_Horak_2018
Birds,Gallinago gallinago,Nest type,GC,Storchova_Horak_2018
Birds,Gallinago gallinago,Nest building,F,Storchova_Horak_2018
Birds,Gallinago gallinago,Mating system,"M,PM",Storchova_Horak_2018
Birds,Gallinago gallinago,Incubation period,19,Storchova_Horak_2018
Birds,Gallinago gallinago,Incubation sex,F,Storchova_Horak_2018
Birds,Gallinago gallinago,Hatching,SY,Storchova_Horak_2018
Birds,Gallinago gallinago,Eggshells,NA,Storchova_Horak_2018
Birds,Gallinago gallinago,Nestling period,NA,Storchova_Horak_2018
Birds,Gallinago gallinago,Fledging period,20,Storchova_Horak_2018
Birds,Gallinago gallinago,Parental feeding,0,Storchova_Horak_2018
Birds,Gallinago gallinago,Age of independence,20,Storchova_Horak_2018
Birds,Gallinago gallinago,Feeding independence,20,Storchova_Horak_2018
Birds,Gallinago gallinago,Age of first breeding,2,Storchova_Horak_2018
Birds,Gallinago gallinago,Life span,16,Storchova_Horak_2018
Birds,Gallinago gallinago,Post-fledging mortality,59,Storchova_Horak_2018
Birds,Gallinago gallinago,Mortality of adults,49,Storchova_Horak_2018
Birds,Gallinago gallinago,Association outside the breeding season,GR,Storchova_Horak_2018
Birds,Gallinago gallinago,Territoriality,1,Storchova_Horak_2018
Birds,Gallinago gallinago,Sedentary,0,Storchova_Horak_2018
Birds,Gallinago gallinago,Facultative migrant,0,Storchova_Horak_2018
Birds,Gallinago gallinago,Short distance migrant,1,Storchova_Horak_2018
Birds,Gallinago gallinago,Long distance migrant,1,Storchova_Horak_2018
Birds,Gallinula chloropus,TailF_MEAN,74.1,Storchova_Horak_2018
Birds,Gallinula chloropus,BillU_MEAN,25.4,Storchova_Horak_2018
Birds,Gallinula chloropus,BillM_MEAN,26.3,Storchova_Horak_2018
Birds,Gallinula chloropus,BillF_MEAN,24.5,Storchova_Horak_2018
Birds,Gallinula chloropus,TarsusU_MEAN,49.45,Storchova_Horak_2018
Birds,Gallinula chloropus,TarsusM_MEAN,51.3,Storchova_Horak_2018
Birds,Gallinula chloropus,TarsusF_MEAN,47.6,Storchova_Horak_2018
Birds,Gallinula chloropus,WeightU_MEAN,348.5,Storchova_Horak_2018
Birds,Gallinula chloropus,WeightM_MEAN,359,Storchova_Horak_2018
Birds,Gallinula chloropus,WeightF_MEAN,338,Storchova_Horak_2018
Birds,Gallinula chloropus,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Gallinula chloropus,Clutch_MIN,2,Storchova_Horak_2018
Birds,Gallinula chloropus,Clutch_MAX,13,Storchova_Horak_2018
Birds,Gallinula chloropus,Clutch_MEAN,7,Storchova_Horak_2018
Birds,Gallinula chloropus,Broods per year,2,Storchova_Horak_2018
Birds,Gallinula chloropus,EggL_MEAN,43,Storchova_Horak_2018
Birds,Gallinula chloropus,EggW_MEAN,31,Storchova_Horak_2018
Birds,Gallinula chloropus,Egg_MASS,25,Storchova_Horak_2018
Birds,Gallinula chloropus,Young,PR,Storchova_Horak_2018
Birds,Gallinula chloropus,Association during nesting,S,Storchova_Horak_2018
Birds,Gallinula chloropus,Nest type,GC,Storchova_Horak_2018
Birds,Gallinula chloropus,Nest building,B,Storchova_Horak_2018
Birds,Gallinula chloropus,Mating system,M,Storchova_Horak_2018
Birds,Gallinula chloropus,Incubation period,22,Storchova_Horak_2018
Birds,Gallinula chloropus,Incubation sex,B,Storchova_Horak_2018
Birds,Gallinula chloropus,Hatching,SY,Storchova_Horak_2018
Birds,Gallinula chloropus,Eggshells,NA,Storchova_Horak_2018
Birds,Gallinula chloropus,Nestling period,NA,Storchova_Horak_2018
Birds,Gallinula chloropus,Fledging period,63,Storchova_Horak_2018
Birds,Gallinula chloropus,Parental feeding,42,Storchova_Horak_2018
Birds,Gallinula chloropus,Age of independence,42,Storchova_Horak_2018
Birds,Gallinula chloropus,Feeding independence,42,Storchova_Horak_2018
Birds,Gallinula chloropus,Age of first breeding,1,Storchova_Horak_2018
Birds,Gallinula chloropus,Life span,19,Storchova_Horak_2018
Birds,Gallinula chloropus,Post-fledging mortality,69,Storchova_Horak_2018
Birds,Gallinula chloropus,Mortality of adults,NA,Storchova_Horak_2018
Birds,Gallinula chloropus,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Gallinula chloropus,Territoriality,1,Storchova_Horak_2018
Birds,Gallinula chloropus,Sedentary,1,Storchova_Horak_2018
Birds,Gallinula chloropus,Facultative migrant,0,Storchova_Horak_2018
Birds,Gallinula chloropus,Short distance migrant,1,Storchova_Horak_2018
Birds,Gallinula chloropus,Long distance migrant,0,Storchova_Horak_2018
Birds,Garrulus glandarius,TailF_MEAN,142.7,Storchova_Horak_2018
Birds,Garrulus glandarius,BillU_MEAN,33.4,Storchova_Horak_2018
Birds,Garrulus glandarius,BillM_MEAN,33.8,Storchova_Horak_2018
Birds,Garrulus glandarius,BillF_MEAN,33,Storchova_Horak_2018
Birds,Garrulus glandarius,TarsusU_MEAN,43.1,Storchova_Horak_2018
Birds,Garrulus glandarius,TarsusM_MEAN,43.5,Storchova_Horak_2018
Birds,Garrulus glandarius,TarsusF_MEAN,42.7,Storchova_Horak_2018
Birds,Garrulus glandarius,WeightU_MEAN,164.4,Storchova_Horak_2018
Birds,Garrulus glandarius,WeightM_MEAN,167.4,Storchova_Horak_2018
Birds,Garrulus glandarius,WeightF_MEAN,161.4,Storchova_Horak_2018
Birds,Garrulus glandarius,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Garrulus glandarius,Clutch_MIN,3,Storchova_Horak_2018
Birds,Garrulus glandarius,Clutch_MAX,10,Storchova_Horak_2018
Birds,Garrulus glandarius,Clutch_MEAN,6,Storchova_Horak_2018
Birds,Garrulus glandarius,Broods per year,1,Storchova_Horak_2018
Birds,Garrulus glandarius,EggL_MEAN,31.8,Storchova_Horak_2018
Birds,Garrulus glandarius,EggW_MEAN,23.2,Storchova_Horak_2018
Birds,Garrulus glandarius,Egg_MASS,8.74,Storchova_Horak_2018
Birds,Garrulus glandarius,Young,AL,Storchova_Horak_2018
Birds,Garrulus glandarius,Association during nesting,S,Storchova_Horak_2018
Birds,Garrulus glandarius,Nest type,OA,Storchova_Horak_2018
Birds,Garrulus glandarius,Nest building,B,Storchova_Horak_2018
Birds,Garrulus glandarius,Mating system,M,Storchova_Horak_2018
Birds,Garrulus glandarius,Incubation period,17,Storchova_Horak_2018
Birds,Garrulus glandarius,Incubation sex,F,Storchova_Horak_2018
Birds,Garrulus glandarius,Hatching,AS,Storchova_Horak_2018
Birds,Garrulus glandarius,Eggshells,NA,Storchova_Horak_2018
Birds,Garrulus glandarius,Nestling period,22,Storchova_Horak_2018
Birds,Garrulus glandarius,Fledging period,26,Storchova_Horak_2018
Birds,Garrulus glandarius,Parental feeding,49,Storchova_Horak_2018
Birds,Garrulus glandarius,Age of independence,53,Storchova_Horak_2018
Birds,Garrulus glandarius,Feeding independence,51,Storchova_Horak_2018
Birds,Garrulus glandarius,Age of first breeding,2,Storchova_Horak_2018
Birds,Garrulus glandarius,Life span,17,Storchova_Horak_2018
Birds,Garrulus glandarius,Post-fledging mortality,50,Storchova_Horak_2018
Birds,Garrulus glandarius,Mortality of adults,48,Storchova_Horak_2018
Birds,Garrulus glandarius,Association outside the breeding season,PA,Storchova_Horak_2018
Birds,Garrulus glandarius,Territoriality,1,Storchova_Horak_2018
Birds,Garrulus glandarius,Sedentary,1,Storchova_Horak_2018
Birds,Garrulus glandarius,Facultative migrant,0,Storchova_Horak_2018
