Taxon,Species,Trait,Value,Source
Butterflies,Melitaea athalia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea athalia,WingSpan,35.75,Middleton-Welling_et_al_2020
Butterflies,Melitaea athalia,HostPlantSpec,0.03608,Clarke_2022
Butterflies,Melitaea aurelia,EggLayingType,4_SbLb,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,WingIndex,-0.032,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,FlyingPeriodBreadth,2,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,EggLayingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,WingSpan,30,Middleton-Welling_et_al_2020
Butterflies,Melitaea aurelia,HostPlantSpec,0.15811,Clarke_2022
Butterflies,Melitaea britomartis,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,WingIndex,-0.027,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,WingSpan,33,Middleton-Welling_et_al_2020
Butterflies,Melitaea britomartis,HostPlantSpec,0.09623,Clarke_2022
Butterflies,Melitaea cinxia,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,WingIndex,-0.003,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,FlyingPeriodBreadth,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,MateLocatingLoc,Ns,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,WingSpan,35.75,Middleton-Welling_et_al_2020
Butterflies,Melitaea cinxia,HostPlantSpec,0.08333,Clarke_2022
Butterflies,Melitaea diamina,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,WingIndex,-0.012,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,FlyingPeriodBreadth,6,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,WingSpan,34.75,Middleton-Welling_et_al_2020
Butterflies,Melitaea diamina,HostPlantSpec,0.07071,Clarke_2022
Butterflies,Melitaea didyma,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,WingIndex,-0.005,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,VoltinismMax,3,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,FlyingPeriodBreadth,8,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,MateLocatingLoc,Rc,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,MateLocatingLoc,Be,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,WingSpan,37,Middleton-Welling_et_al_2020
Butterflies,Melitaea didyma,HostPlantSpec,0.01604,Clarke_2022
Butterflies,Melitaea parthenoides,EggLayingType,4_SbLb,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,WingIndex,-0.019,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,MateLocatingLoc,Gr,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,WingSpan,33,Middleton-Welling_et_al_2020
Butterflies,Melitaea parthenoides,HostPlantSpec,0.08839,Clarke_2022
Butterflies,Melitaea phoebe,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Melitaea phoebe,WingIndex,0.013,Middleton-Welling_et_al_2020
Butterflies,Melitaea phoebe,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Melitaea phoebe,FlyingPeriodBreadth,7,Middleton-Welling_et_al_2020
Butterflies,Melitaea phoebe,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
